Address,Price,Space,Rooms,Market,Year,Evelevator,Balcony,Level,Parking place
"Warszawa, Białołęka, ul. Mariana Hemara",,40.61,2,pierwotny,2022,,balkon,1,
"Warszawa, Ursus",,41.48,2,pierwotny,2023,"internet, telefon",balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, Geodezyjna",1390000,108,4,wtórny,2011,tak,"ogródek, taras",parter/3,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Jana Kazimierza",720000,43.25,2,wtórny,2018,"telewizja kablowa, internet",balkon,3/6,garaż/miejsce parkingowe
"Warszawa, Wawer",629000,80,4,wtórny,2022,nie,"balkon, ogródek, taras",parter/2,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Posag 7 Panien",,62.77,3,pierwotny,2023,"telewizja kablowa, internet",balkon,1,garaż/miejsce parkingowe
"Warszawa, Ochota, Rakowska",1230000,85,4,wtórny,2022-06-02,plastikowe,balkon,8/8,garaż/miejsce parkingowe
"Warszawa, Mokotów, Dolny Mokotów, Polska",135933117,103,4,pierwotny,2023,"telewizja kablowa, internet",balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Ursus, Silnikowa",480000,46,2,pierwotny,2022,"telewizja kablowa, internet, telefon",balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Rembertów, Gwarków",430000,35.2,2,pierwotny,2022,internet,balkon,1/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, Dąbrówka Szlachecka, Jana Husa",664969,72.3,3,pierwotny,2021,"telewizja kablowa, internet, telefon",balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Ursynów, Ferdynanda Magellana",359000,30.9,1,wtórny,1979,"piwnica, oddzielna kuchnia",,4/4,
"Warszawa, Wilanów, Adama Branickiego",979000,70,3,wtórny,1998,tak,balkon,1/5,garaż/miejsce parkingowe
"Warszawa, Bielany, ul. Księżycowa",525000,46.9,2,wtórny,2000,tak,balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Młynarska",550000,43.88,2,wtórny,2022-06-02,plastikowe,,1/5,
"Warszawa, Ochota, ul. Zadumana",470000,34,1,wtórny,2006,tak,,parter/5,
"Warszawa, Praga-Południe",575000,46.38,2,wtórny,1955,"telewizja kablowa, internet, telefon",balkon,1/3,
"Warszawa, Włochy, Fasolowa",590000,42,2,wtórny,2001,nie,balkon,2/3,
"Warszawa, Mokotów, Wyględowska 6",1150000,68,3,,,,,,
"Warszawa, Mokotów, Złoty Potok",554000,42.68,2,pierwotny,2022,tak,"balkon, ogródek, taras",4/4,garaż/miejsce parkingowe
"Warszawa, Mokotów",695000,42.5,2,wtórny,2021,tak,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Wilanów",460000,29.56,1,wtórny,2021,"telewizja kablowa, internet",,1/4,garaż/miejsce parkingowe
"Warszawa, Wilanów",1200000,90.47,3,wtórny,2008,tak,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Wilanów",755000,54,2,wtórny,apartamentowiec,"telewizja kablowa, internet",balkon,1/4,
"Warszawa, Praga-Południe, Gocław",490000,33.1,2,wtórny,2004,tak,balkon,6,
"Warszawa, Praga-Południe, Gocław",625000,54.5,2,wtórny,2001,tak,,,
"Warszawa, Bielany, Marymont",390000,36.6,1,wtórny,1979,tak,balkon,&gt; 10/12,
"Warszawa, Praga-Północ",415000,36,2,wtórny,1950,tak,,5/5,
"Warszawa, Praga-Północ",440000,36.5,1,wtórny,1954,tak,,4/5,
"Warszawa, Mokotów",520000,37,2,wtórny,plastikowe,,,2/4,
"Warszawa, Mokotów, Czerniaków",699900,50.04,2,wtórny,2019,monitoring / ochrona,,1/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, Jana Husa",680708,73.99,3,pierwotny,2020,,,2/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, Jana Husa",612465,64.47,2,pierwotny,2020,,,parter/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, Zwierzyniecka",655000,44.2,2,wtórny,2022,tak,balkon,1/4,
"Warszawa, Ursynów, Poloneza",1299000,99,4,wtórny,2021,tak,"balkon, taras",2/3,garaż/miejsce parkingowe
"Warszawa, Ursynów, Xawerego Dunikowskiego",1350000,91,4,pierwotny,2022,tak,balkon,7/10,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Gocław",645000,60,3,wtórny,tak,,balkon,10/10,
"Warszawa, Ochota, Rakowiec, Władysława Okińskiego",647000,54,3,wtórny,blok,"telewizja kablowa, internet",,parter/4,
"Warszawa, Wola, Koło, Górczewska",549000,50,3,wtórny,1973,domofon / wideofon,balkon,5/10,
"Warszawa, Wola, Muranów, Zygmunta Słomińskiego",1440000,93.9,3,wtórny,apartamentowiec,"system alarmowy, domofon / wideofon, monitoring / ochrona",,10/12,garaż/miejsce parkingowe
"Warszawa, Rembertów, Przedświt",510000,58.6,2,wtórny,1940,oddzielna kuchnia,,1/2,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Herbu Oksza",569000,57.34,3,pierwotny,2022-06-30,plastikowe,balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Wawer",700000,85,3,pierwotny,dom wolnostojący,,"balkon, ogródek",,garaż/miejsce parkingowe
"Warszawa, Praga-Północ",650000,39,2,wtórny,1968,tak,balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Mokotów",679000,58.83,3,wtórny,2022-01-25,plastikowe,,3/4,
"Warszawa, Praga-Północ, Nowa Praga",685000,41.5,3,wtórny,2022-06-01,plastikowe,balkon,5/5,garaż/miejsce parkingowe
"Warszawa, Włochy, Salomea, Jutrzenki",486000,39.05,2,wtórny,2022,"telewizja kablowa, internet, telefon",balkon,6/6,garaż/miejsce parkingowe
"Warszawa, Praga-Północ",668000,63.2,3,wtórny,1978,tak,balkon,6/10,
"Warszawa, Ursynów, Surowieckiego",899000,63,3,wtórny,1986,"piwnica, oddzielna kuchnia",balkon,parter/3,
"Warszawa, Mokotów, Służewiec, Gotarda",444000,37.2,2,wtórny,1966,nie,,2,
"Warszawa, Mokotów",617680,37.21,2,wtórny,2022,tak,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Hery",706000,49,2,wtórny,2022-06-02,plastikowe,balkon,1/7,
"Warszawa, Praga-Północ, Kawęczyńska",592060,42.29,2,pierwotny,2024-09-20,tak,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Bielany, Pabla Nerudy",420000,45,2,wtórny,1976,pom. użytkowe,,2/15,
"Warszawa, Ochota, Sąchocka",539000,48,3,wtórny,1971,wielka płyta,balkon,3/10,
"Warszawa, Śródmieście, Chmielna",729000,36.8,2,wtórny,2022-07-01,plastikowe,,3/24,
"Warszawa, Śródmieście, Marszałkowska",600000,30,2,wtórny,tak,,,1,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",795000,45,3,pierwotny,2022,tak,taras,4/6,garaż/miejsce parkingowe
"Warszawa, Żoliborz, ks. Teofila Boguckiego",625000,44.5,2,wtórny,2022-05-26,nie,balkon,4/4,
"Warszawa, Wola",773740,32.14,1,pierwotny,2022-07-08,aluminiowe,balkon,&gt; 10/29,garaż/miejsce parkingowe
"Warszawa, Wola",850777,32.14,1,pierwotny,2022-07-08,aluminiowe,balkon,&gt; 10/29,garaż/miejsce parkingowe
"Warszawa, Wola",799005,33.56,1,pierwotny,2022-07-08,aluminiowe,balkon,&gt; 10/29,garaż/miejsce parkingowe
"Warszawa, Wola",887509,33.71,2,pierwotny,2022-07-08,aluminiowe,,&gt; 10/29,garaż/miejsce parkingowe
"Warszawa, Wilanów, Aleja Rzeczypospolitej",1529000,105,3,wtórny,2016,tak,,1/4,
"Warszawa, Ursynów, Kłobucka",860000,59.5,2,wtórny,2022-06-01,drewniane,balkon,5/10,garaż/miejsce parkingowe
"Warszawa, Wola, Mirów",657600,48,2,wtórny,1970,monitoring / ochrona,,10/15,
"Warszawa, Bemowo, Karabeli",575000,45.8,2,wtórny,1980,tak,balkon,5/8,
"Warszawa, Mokotów, Ursynowska",870000,43.59,2,wtórny,1953,nie,,parter/3,
"Warszawa, Wola, Czyste, ul. Marcina Kasprzaka 29, BEZPOŚREDNIO BIURO SPRZEDAŻY DEWELOPERA",809000,43,2,pierwotny,2022,,,&gt; 10,
"Warszawa, Praga-Południe, Grochów, Mińska ",516890,40.42,2,pierwotny,2024,tak,"balkon, ogródek, taras",parter/5,
"Warszawa, Praga-Południe, Grochów, Mińska ",449800,32.6,2,pierwotny,2024,tak,"balkon, ogródek, taras",parter/5,
"Warszawa, Ursus, Aleje Jerozolimskie",449000,39.3,2,pierwotny,2022-05-31,tak,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Wawer, ul. Przygodna",,75.59,4,,,,balkon,2/2,
"Warszawa, Ochota, Stara Ochota",565000,31.3,2,wtórny,1965,nie,,1/7,
"Warszawa, Wola, Mirów, Żelazna",1500000,83.4,4,wtórny,1985,tak,balkon,4/10,
"Warszawa, Mokotów",1237000,75,7,wtórny,2006,tak,"balkon, ogródek",parter/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. św. Marii Magdaleny",,61.27,3,,,,taras,1/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Mariana Hemara",,68.11,3,pierwotny,2022,domofon / wideofon,,parter,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Rozłogi",629584,57.76,3,,,,"taras, ogródek",parter/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. św. Marii Magdaleny",,61.21,3,,,,taras,1/3,garaż/miejsce parkingowe
"Warszawa, Śródmieście, ul. Zygmunta Słomińskiego",1740000,135,4,wtórny,2000,tak,balkon,&gt; 10/13,garaż/miejsce parkingowe
"Warszawa, Ursus, Górna Droga Osiedle Jerozolimskie",399000,44,2,wtórny,2018-03-01,plastikowe,,parter/8,garaż/miejsce parkingowe
"Warszawa, Ursynów, ul. Wiolinowa",725000,53,3,wtórny,blok,"zmywarka, meble, kuchenka",balkon,1,
"Warszawa, Bemowo, ul. Rozłogi",,57.76,3,,,,,2/5,garaż/miejsce parkingowe
"Warszawa, Targówek, ul. Baryczków",960944,88.16,4,,,,balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Włochy, Rakowska",585000,37,2,wtórny,2022-06-01,plastikowe,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Mokotów, Mariana Zdziechowskiego",579000,34.26,2,wtórny,2022-06-01,drewniane,balkon,3/6,garaż/miejsce parkingowe
"Warszawa, Rembertów, Stary Rembertów, Chruściela",960000,75,3,wtórny,1998,teren zamknięty,balkon,2/3,
"Warszawa, Wola",499000,25,1,wtórny,1966,nie,,2/9,
"Warszawa, Ochota, Rokosowska",469000,38,2,wtórny,1950,tak,,parter/6,
"Warszawa, Wawer, ul. Zagórzańska",828754,82,4,pierwotny,2022,nie,ogródek,,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Obrońców Tobruku",1440000,100.01,4,wtórny,2022-06-01,plastikowe,taras,parter/5,
"Warszawa, Śródmieście, ul. Fabryczna",684000,38.18,2,wtórny,1936,nie,balkon,1/4,
"Warszawa, Wola, Ulrychów, Tadeusza Krępowieckiego",597356,54.31,3,wtórny,2022-03-31,nie,,2/10,
"Warszawa, Ursynów, Wawrzyńca Surowieckiego",849900,85,4,wtórny,1995,nie,balkon,2/3,
"Warszawa, Wola, Młynów, Płocka",635000,47.2,3,wtórny,2022-01-01,plastikowe,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, Tarchomin, Światowida",539000,54.3,2,wtórny,2000,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",,5/5,garaż/miejsce parkingowe
"Warszawa, Wilanów, ul. Adama Branickiego",750000,46.1,2,wtórny,2018,tak,taras,1/4,garaż/miejsce parkingowe
"Warszawa, Bielany, Klaudyny",387000,37,1,wtórny,2022-06-01,plastikowe,balkon,&gt; 10/15,
"Warszawa, Wilanów, Kazachska",1090000,68.02,3,wtórny,2022-07-01,drewniane,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Rembertów, al. Aleja gen. Antoniego Chruściela ",960000,75,3,wtórny,1998,nie,balkon,2/3,
"Warszawa, Włochy, Wiktoryn",269000,18.7,1,pierwotny,2022-06-01,plastikowe,balkon,2/8,
"Warszawa, Praga-Południe, Optyków",635500,44.62,2,pierwotny,2022,tak,ogródek,parter/7,garaż/miejsce parkingowe
"ul. Wybrzeże Puckie, Warszawa, mazowieckie",,54.9,3,,,,balkon,1/6,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Aleja Stanów Zjednoczonych",610000,41,2,wtórny,2006,,,2/15,
"Warszawa, Ursus, Herbu Oksza",430000,41.87,2,wtórny,2023-08-01,plastikowe,balkon,6/7,garaż/miejsce parkingowe
"Warszawa, Wola, Marcina Kasprzaka",1141971,68.69,3,pierwotny,2021-12-01,plastikowe,,&gt; 10/27,garaż/miejsce parkingowe
"Warszawa, Wola, Czyste, Kolejowa",742000,37.17,2,pierwotny,2023-12-01,drewniane,balkon,8/8,garaż/miejsce parkingowe
"Warszawa, Ursus, Herbu Oksza",495000,48.95,2,wtórny,2023-08-01,plastikowe,balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Ursus, Herbu Oksza",515000,49.65,2,wtórny,2023-08-01,plastikowe,balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,74.08,4,,,,balkon,7/7,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,45.34,2,,,,balkon,1/7,garaż/miejsce parkingowe
"Warszawa, Białołęka, Kartograficzna",369000,41.6,2,wtórny,2011,nie,balkon,1/2,
"Warszawa, Wola, Młynów, Górczewska",397900,34.6,2,wtórny,1965,oddzielna kuchnia,,parter/4,
"Warszawa, Targówek, Goławicka",495000,49,2,wtórny,1977,telefon,balkon,5/12,
"Warszawa, Bemowo",709000,50.36,2,wtórny,2005,"telewizja kablowa, internet, telefon",balkon,1/5,
"Warszawa, Śródmieście, Żelazna",680000,62,3,wtórny,1950,monitoring / ochrona,,6/6,garaż/miejsce parkingowe
"Warszawa, Mokotów, Siekierki, Bluszczańska",999000,84.4,4,pierwotny,2023,tak,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, Służewiec, Obrzeżna",1240000,71,3,wtórny,2012,tak,balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Wola, Czyste",685000,55.3,3,wtórny,2002,tak,balkon,10/12,
"Warszawa, Bemowo, Chrzanów",1700010,130,5,wtórny,2012,tak,taras,3/3,
"Warszawa, Targówek, ul. Krośniewicka",1990000,200,5,wtórny,2017,nie,balkon,1/1,
"Warszawa, Bemowo",1100000,90,4,wtórny,2007,"telewizja kablowa, internet, telefon",balkon,5/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Warzelnicza 7",,59.94,3,pierwotny,2023,tak,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Ursus",,44.77,2,pierwotny,2023,"internet, telefon",balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Posag 7 Panien",,64.01,3,pierwotny,2023,"telewizja kablowa, internet",balkon,1,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Książęca",2150000,92.29,3,wtórny,2022-06-01,nie,balkon,1/7,garaż/miejsce parkingowe
"Warszawa, Wola, Mirów, Ogrodowa",550000,42,2,wtórny,1974,"piwnica, oddzielna kuchnia",,parter/12,
"Warszawa, Wola, Szulborska",327000,24,1,wtórny,1970,,balkon,2/8,
"Warszawa, Białołęka, ul. Mariana Hemara",460000,41,2,wtórny,2022-07-01,plastikowe,balkon,1/3,
"Warszawa, Mokotów",663000,50,3,wtórny,1975,nie,balkon,5/10,
"Warszawa, Ursus, Poczty Gdańskiej",739999,100,3,wtórny,2000,"internet, telefon",,3/4,
"Warszawa, Mokotów, Stegny, Katalońska",579000,56.2,3,wtórny,1976,monitoring / ochrona,,9/11,
"Warszawa, Praga-Południe, Saska Kępa, Libijska",698900,52,2,wtórny,2001,tak,balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Bemowo, Górce, Zaborowska",679000,78,3,wtórny,1997,,,4/5,
"Warszawa, Białołęka, Sieczna",450000,40,2,wtórny,2010,monitoring / ochrona,balkon,parter/2,garaż/miejsce parkingowe
"Warszawa, Żoliborz, Stary Żoliborz",960000,45,2,wtórny,2006,tak,balkon,6/7,garaż/miejsce parkingowe
"Warszawa, Bielany, Słodowiec",2500000,132,3,wtórny,2018,tak,"balkon, taras",4/5,
"Warszawa, Żoliborz",519000,35,1,wtórny,1956,nie,balkon,4/4,
"Warszawa, Śródmieście, Śródmieście Północne",3000000,139,4,wtórny,2002,monitoring / ochrona,,&gt; 10/25,
"Warszawa, Mokotów, Jana Sobieskiego",2800000,197,4,wtórny,2005,tak,taras,6/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",576000,38,2,pierwotny,2022,tak,taras,6/6,
"Warszawa, Śródmieście, Powiśle, Zajęcza",2450000,117,4,wtórny,2023-03-30,nie,,4/4,
"Warszawa, Mokotów, Mariana Zdziechowskiego",630000,27.5,1,wtórny,2020,tak,balkon,6/6,garaż/miejsce parkingowe
"Warszawa, Ursynów, Koński Jar",800000,74,4,wtórny,2022-06-01,plastikowe,"balkon, ogródek",parter/4,
"Warszawa, Ursynów, Marii Grzegorzewskiej",750000,77.8,4,wtórny,2022-06-01,plastikowe,balkon,9/10,
"Warszawa, Bemowo, Sosnowiecka",630000,63,3,wtórny,1993,,balkon,parter/4,
"Warszawa, Wola",529000,32.5,2,wtórny,1955,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",,3/3,
"Warszawa, Bemowo, Szeligowska",619290,55.2,3,pierwotny,2024,tak,"balkon, ogródek, taras",1/5,garaż/miejsce parkingowe
"Warszawa, Bemowo, Szeligowska",456246,35.9,2,pierwotny,2024,tak,"balkon, ogródek, taras",parter/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, Dąbrówka Szlachecka, Jana Husa",677878,74,3,pierwotny,2021,"telewizja kablowa, internet, telefon",balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, Dąbrówka Szlachecka, Jana Husa",599898,64.5,3,pierwotny,2021,"telewizja kablowa, internet, telefon",balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Białołęka",612370,64.46,3,pierwotny,2021-01-01,,,2/3,
"Warszawa, Ursynów, Pięciolinii",695000,73.7,4,wtórny,2022-06-01,drewniane,balkon,3/6,
"Warszawa, Rembertów, ul. Chełmżyńska",475837,55.01,3,,,,balkon,1/5,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Przedpole",,63.26,3,,,,balkon,5/5,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Bokserska",525779,28.8,1,,,,,8/10,garaż/miejsce parkingowe
"Warszawa, Targówek, Bródno, Wyszogrodzka",549999,67,3,wtórny,1981,meble,,7/10,
"Warszawa, Włochy, al. Aleja Dwudziestolatków",364000,28,1,wtórny,1974,nie,,parter/4,
"Warszawa, Praga-Południe",650000,41,2,wtórny,2021,"teren zamknięty, domofon / wideofon",balkon,4/4,garaż/miejsce parkingowe
"Warszawa, Bielany, ul. Przy Agorze",498000,37.6,2,wtórny,1970,nie,,1/4,
"Warszawa, Ochota, Filtry",520000,31.5,2,wtórny,1963,tak,,parter/10,
"Warszawa, Włochy, ul. Szybka",,65.64,3,,,,balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Mokotów, Obrzeżna",720000,39.5,2,wtórny,2022-06-01,tak,balkon,5/10,
"Warszawa, Ochota, Szczęśliwice, Włodarzewska",860000,65.14,3,wtórny,2000,nie,,1/4,
"Warszawa, Wilanów",3000000,145.15,4,wtórny,2022-07-01,tak,taras,4/4,
"Warszawa, Włochy, ul. Szybka",,65.64,3,,,,balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Białołęka, Głębocka",650000,68.5,3,wtórny,2007,"zmywarka, lodówka, meble, piekarnik, kuchenka",,1/3,garaż/miejsce parkingowe
"Warszawa, Targówek, Bródno, Rembielińska",375000,37.5,2,wtórny,1970,"lodówka, meble, piekarnik, kuchenka, pralka",balkon,9/10,
"Warszawa, Ursus, Orłów Piastowskich",550000,47,2,wtórny,2004,"piwnica, pom. użytkowe",balkon,parter/3,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,65.65,3,,,,balkon,7/7,garaż/miejsce parkingowe
"Warszawa, Wilanów, Prymasa Augusta Hlonda",1050000,83.43,3,wtórny,2007,tak,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Chodakowska",,54.2,3,,,,balkon,1/6,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,65.64,3,,,,balkon,6/7,garaż/miejsce parkingowe
"Warszawa, Śródmieście",520000,32,2,wtórny,2022-07-01,plastikowe,,parter/10,
"Warszawa, Śródmieście",385000,25.55,1,wtórny,2022-06-01,plastikowe,,parter/4,
"Warszawa, Praga-Południe, Grochów",1299000,78.4,2,wtórny,2010,tak,balkon,4/5,
"Warszawa, Białołęka, ul. Ceramiczna",940000,75.6,3,wtórny,2013,tak,balkon,3/6,garaż/miejsce parkingowe
"Warszawa, mazowieckie",665000,48,2,wtórny,1964,nie,balkon,7/9,
"Warszawa, Żoliborz, Władysława Broniewskiego",600000,37,2,wtórny,1970,"telewizja kablowa, internet, telefon",balkon,8/10,
"Warszawa, Śródmieście, Złota",9500000,169,4,wtórny,2017,tak,,&gt; 10/52,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",802500,82.66,4,wtórny,1999,nie,balkon,4/5,
"Warszawa, Mokotów, Górny Mokotów",1480000,55,3,wtórny,2007,tak,balkon,1/8,
"Warszawa, Włochy, ul. Szybka",,48.59,2,,,,balkon,7/7,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,74.09,4,,,,balkon,2/7,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,74.09,4,,,,balkon,6/7,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,74.09,4,,,,balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Wola, Nowolipki",549999,39.29,2,wtórny,2022-05-16,nie,,parter/4,
"Warszawa, Włochy, ul. Szybka",,65.64,3,,,,balkon,4/7,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,45.34,2,,,,balkon,4/7,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,74.09,4,,,,balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,45.34,2,,,,balkon,2/7,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,45.34,2,,,,balkon,6/7,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,45.34,2,,,,balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,48.6,2,,,,balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Olszynki Grochowskiej",445000,41.5,2,wtórny,1964,nie,balkon,4/4,
"Warszawa, Wola, ul. Obozowa",1994000,94.98,4,wtórny,2015,tak,"ogródek, taras",6/6,garaż/miejsce parkingowe
"Warszawa, Bielany, ul. Tadeusza Gajcego",280000,17.9,1,wtórny,blok,"domofon / wideofon, monitoring / ochrona",,2/10,
"Warszawa, Mokotów, Górny Mokotów, ul. Granitowa 3",1490000,78.3,3,wtórny,2008,tak,balkon,8/13,garaż/miejsce parkingowe
"Warszawa, Targówek, Krośniewicka 5",550350,36.69,1,pierwotny,2023,"telewizja kablowa, internet, telefon",balkon,2/2,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Chodakowska",,30.87,1,,,,balkon,1/6,garaż/miejsce parkingowe
"Warszawa, Żoliborz",1650000,68,3,wtórny,2002,monitoring / ochrona,taras,3/7,garaż/miejsce parkingowe
"Warszawa, Białołęka",820000,105,5,wtórny,plastikowe,,balkon,3/4,
"Warszawa, Ursynów, ul. Makolągwy",499000,47,2,wtórny,2001,tak,,2/3,
"Warszawa, Mokotów",690000,38,2,wtórny,2018,"system alarmowy, monitoring / ochrona",,parter/10,garaż/miejsce parkingowe
"Warszawa, Ursynów",1450000,93,4,wtórny,2022,"telewizja kablowa, internet, telefon",balkon,7/10,garaż/miejsce parkingowe
"Warszawa, Bielany, Stare Bielany",299000,32,2,wtórny,1960,nie,,3/3,
"Warszawa, Praga-Południe, ul. Janusza Meissnera",695000,73.2,3,wtórny,1982,nie,balkon,4/4,
"Warszawa, Bielany, Stare Bielany, ul. Skalbmierska",820000,50,3,wtórny,1957,nie,"balkon, ogródek",parter/3,
"Warszawa, Praga-Południe, ul. 21 Pułku Piechoty Dzieci Warszawy",695000,73.2,4,wtórny,1982,nie,balkon,4/4,
"Warszawa, Ochota, ul. Gorlicka",439000,35.2,2,wtórny,1970,nie,,3/4,
"Warszawa, Śródmieście, al. Jana Chrystiana Szucha",3300000,174.5,4,wtórny,2022-05-16,plastikowe,"balkon, taras",1/5,
"Warszawa, Praga-Południe",999000,86.1,4,wtórny,2011,tak,"balkon, taras",8/8,garaż/miejsce parkingowe
"Warszawa, Mokotów, Białej Koniczyny",2788667,154.07,5,pierwotny,2021,tak,taras,1/2,garaż/miejsce parkingowe
"Warszawa, Mokotów, Górny Mokotów, al. Niepodległości 33",840000,60,2,wtórny,1956,tak,balkon,4/6,
"Warszawa, mazowieckie",767000,79,3,wtórny,2019,nie,balkon,2/3,
"Warszawa, Bemowo, Chrzanowska",799000,61.3,3,wtórny,2022-09-01,plastikowe,,1/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, Geodezyjna 84d",796000,74.23,3,wtórny,2010,monitoring / ochrona,"ogródek, taras",parter/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, Tarchomin",611959,60.59,3,pierwotny,2022,tak,balkon,3/8,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,58.25,3,,,,balkon,3/6,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,67.4,3,,,,balkon,1/6,garaż/miejsce parkingowe
"Warszawa, Wola, Odolany, Goleszowska",725000,52.21,2,wtórny,2021,tak,balkon,6/12,
"Warszawa, Włochy, ul. Szybka",,58.25,3,,,,balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,45.91,2,,,,balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Wesoła",830000,84,3,wtórny,2020,monitoring / ochrona,"balkon, ogródek, taras",parter/1,garaż/miejsce parkingowe
